id,name,artists,album,duration_ms,popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,rating,playlist_type
7fvUMiyapMsRRxr07cU8Ef,Beautiful People (feat. Khalid) - Jack Wins Remix,Ed Sheeran,Beautiful People (feat. Khalid) [Jack Wins Remix],163048,68,0.0799,0.675,0.919,0.0,8,0.143,-5.385,1,0.127,124.982,4,0.585,4,sleep
3CcSeZN4cDf9OExYqk4jNE,The Last Transmission,Mat Zo,Self Assemble,96325,42,0.815,0.217,0.293,0.742,11,0.133,-17.296,1,0.0918,71.723,1,0.452,3,focus
4cmmWMIqEMDhq2GFT2dl6f,Denouement (Scaled Down Version),Lo Mimieux,Berceuse,140679,14,0.99,0.5,0.0235,0.935,0,0.112,-19.233,1,0.0454,95.4,3,0.141,1,focus
1NrJYpdAi7uosDRPmSYrsG,Apologize,OneRepublic,Dreaming Out Loud,208106,72,0.348,0.591,0.718,0.000118,8,0.107,-6.025,1,0.0368,117.995,4,0.468,4,sleep
2cX2UsxVhtx9iPbmY1VjqP,Valleys,Honors,Valleys,248519,5,0.183,0.694,0.417,0.0,2,0.125,-6.853,0,0.0368,79.995,4,0.359,1,sleep
7LIF6JiBEIOgQ0gFywXbbn,Flor Passionis,Styn,Flor Passionis,78210,55,0.799,0.652,0.197,0.932,3,0.108,-20.895,0,0.061,80.1,4,0.329,3,focus
6OW1LRnKF1PYImUOCyzbmo,Slide,Nokiaa,Slide,105000,57,0.716,0.556,0.116,0.921,7,0.0848,-13.822,0,0.212,160.379,4,0.843,3,focus
5xjei7JnROsAzLY2a7RdZU,Shots,Lil Tecca,We Love You Tecca,109373,83,0.525,0.829,0.582,0.0,7,0.0759,-5.721,0,0.0415,108.028,4,0.51,5,party
1AWQoqb9bSvzTjaLralEkT,Rock Your Body,Justin Timberlake,Justified,267266,73,0.202,0.891,0.714,0.000234,4,0.0521,-6.055,0,0.14,100.972,4,0.818,4,party
3VNa1hqPw4FQXaNIa73LKQ,Memories,Tamsui,Memories,259156,49,0.00168,0.589,0.542,0.847,2,0.108,-9.728,1,0.038,100.042,4,0.0595,3,focus
6UnIM3DzTRtHU38PRMNrYi,Speed Of Sound,The Mindful,White Noise,211241,48,0.921,0.06,0.0879,0.904,9,0.0986,-50.588,1,0.0532,164.069,1,0.036,3,focus
0UAB340gAcSMk3r0a8PTag,More Than This,One Direction,Up All Night,229106,60,0.0607,0.498,0.715,0.0,0,0.274,-4.446,1,0.0315,151.809,4,0.225,3,sleep
4pUmQqaZklcCOB3rFdWc7g,Valió la Pena - Salsa Version,Marc Anthony,Sigo Siendo Yo,289293,66,0.353,0.525,0.704,5.26e-06,9,0.0743,-5.801,0,0.0501,98.455,4,0.855,4,party
3YIcx96kZEpWDUrgVQPOkH,Automatic,Deniz Koyu,Automatic,254285,53,0.00315,0.574,0.94,0.623,0,0.15,-4.508,1,0.0495,126.015,4,0.221,3,party
44hOGg1uFg1XJZGZYNwYmM,Tainted Love,Soft Cell,The Singles,162506,17,0.438,0.569,0.402,0.0,0,0.134,-10.151,1,0.0433,144.635,4,0.696,1,party
3rsVX2Pd8UkjqF2MAZqeif,La Quiero A Morir,D.L.G.,Lo Esencial,302320,66,0.294,0.725,0.889,0.00311,4,0.252,-3.257,1,0.0471,99.672,4,0.924,4,party
1gZFRYcPz3wKevEaNYRwfW,Time - Edit,NF,The Search,230610,77,0.128,0.665,0.703,0.0,8,0.115,-3.885,1,0.07,97.968,4,0.257,4,sleep
4J4yJ9VpPIIsRDf9w4cPG7,Tracking Aeroplanes,The Echelon Effect,Field Recordings,468927,56,0.993,0.4,0.156,0.849,0,0.124,-15.542,1,0.032,82.99,4,0.0905,3,focus
1GbN0FZrpPz3ye9DpRJitK,One in a Million,Meaux Green,One in a Million,172800,57,0.0976,0.676,0.893,7.41e-05,1,0.109,-2.503,1,0.136,150.122,4,0.47,3,workout
4VywXu6umkIQ2OS0m1I79y,Better Together,Jack Johnson,In Between Dreams,207680,72,0.291,0.866,0.347,7.01e-06,7,0.109,-9.553,0,0.0685,110.063,4,0.616,4,sleep
6gYVKVLsz5hMURG0A42MUE,Seaside,Joe Nora,Seaside,190032,37,0.682,0.473,0.452,0.000884,8,0.929,-12.516,1,0.144,87.275,1,0.323,2,focus
7dRj3sTBYkNbEx5kdNHriv,MANTRA,Bring Me The Horizon,MANTRA,233297,65,0.000477,0.502,0.817,0.0,0,0.153,-3.508,1,0.0447,90.024,4,0.617,4,workout
6b6ZyYMRpM3QhTXm7TJs9j,Borren,Arbour,Chillhop Daydreams,171624,43,0.83,0.335,0.262,0.688,5,0.11,-16.625,1,0.0401,120.052,4,0.062,3,focus
7clyJIrLkEbXUDwj1tC9zz,Blood // Water,grandson,a modern tragedy vol. 1,214520,70,0.00163,0.504,0.891,0.00199,6,0.148,-5.632,0,0.137,153.988,4,0.628,4,workout
13V5eeEBRaXw0B50NeUCiH,Stilted - Intro,"quickly, quickly",Over Skies,200000,40,0.792,0.308,0.333,0.496,9,0.42,-14.241,1,0.0565,78.172,4,0.264,2,focus
5qndjKZTvJBodDiHSPFo55,Lost Worlds,Crystalsong,Sleep - Vol 2,189025,57,0.789,0.0845,0.161,0.685,8,0.0767,-21.986,1,0.0484,47.714,4,0.0339,3,workout
6fenHIxXuuzKB55wY4WCHP,God Is A Dancer (with Mabel),Tiësto,God Is A Dancer (with Mabel),168125,78,0.0241,0.774,0.747,6.11e-06,1,0.342,-3.908,0,0.082,119.964,4,0.833,4,party
10tMVFMvd9224Zcq4A5dRL,Collide - Chris Lord-Alge Mix aka Radio Edit,Howie Day,Stop All The World Now (SPECIAL EDITION VERSION),247706,55,0.264,0.56,0.76,4.32e-06,11,0.123,-7.408,1,0.0321,93.981,4,0.518,3,sleep
4ryqSz61mAVo7XTLGJpMgn,Digital Crickets,Michael Pole,Synthesizers,139680,40,0.992,0.0,2.02e-05,0.881,2,0.652,-51.07,1,0.0,0.0,0,0.0,2,focus
0ZzrRY9C8Y13uJ1zPMD3vP,Stray Horses,Reversible,Stray Horses,216641,52,0.996,0.421,0.0029,0.947,3,0.107,-26.907,0,0.0633,128.335,3,0.0794,3,focus
13wNEvWmBsWaWVtiLPRIW5,Hurt You,The Weeknd,"My Dear Melancholy,",230026,27,0.3,0.484,0.716,0.00214,5,0.112,-7.193,0,0.167,184.131,4,0.365,2,sleep
40Pgfkq43wiv87bKVoioep,Good For You,Jack Vallier,Good For You,248003,2,0.456,0.528,0.66,0.0,6,0.131,-6.495,1,0.383,197.979,4,0.464,1,sleep
3is4aHMSpsFnrDx0btsuEW,Light,Ajmw,No Thoughts I,110000,40,0.994,0.592,0.125,0.911,1,0.108,-23.89,1,0.0534,146.946,4,0.135,2,focus
0iWqYwX2yJQ9go0yfS4Xsk,No Favors,Yung Dnny,Fresh Beats for Wack Rappers,280659,42,0.602,0.795,0.365,0.874,11,0.107,-10.964,0,0.33,170.016,4,0.865,3,focus
3c11Ky9ZYkU4H1e1Teqd96,in love with a view (you),dust and moonlight,in love with a view (you),105000,53,0.238,0.394,0.277,0.865,8,0.199,-13.168,1,0.0652,160.11,4,0.156,3,focus
6jWkZvd1URGktyTTwcpPpB,My Girl,The Temptations,The Temptations Sing Smokey,165000,29,0.625,0.579,0.419,0.0,0,0.0981,-10.72,1,0.0346,104.564,4,0.673,2,sleep
0Nx1ZeN3jtTpcHUBJ6VRGf,Rectangles,DJ Derelict,Rectangles,153253,45,0.00142,0.617,0.399,0.919,10,0.158,-5.117,0,0.0328,83.043,4,0.42,3,focus
5nRBTzF9dLIlNqnl0xWo9g,Wash It All Away,Five Finger Death Punch,Got Your Six,224906,64,2.08e-05,0.485,0.987,0.0,4,0.267,-3.1,1,0.0738,123.576,4,0.272,4,workout
2KmGCjvla5f5wjUAoVRwJ1,Weird Summer,Medasin,Irene,42000,47,0.971,0.398,0.511,0.902,8,0.19,-16.701,1,0.0743,77.008,4,0.101,3,focus
59pC3ONM6ggVn0CYi0l1KD,SLOW DANCING IN THE DARK - Loud Luxury Remix,Joji,SLOW DANCING IN THE DARK (Loud Luxury Remix),176413,61,0.00616,0.752,0.883,0.0998,5,0.167,-4.45,0,0.0426,122.026,4,0.509,4,sleep
1Y373MqadDRtclJNdnUXVc,Paranoid - 2016 Remaster,Black Sabbath,Paranoid (2014 Remaster),168405,69,4.52e-05,0.415,0.658,0.000735,4,0.176,-12.051,0,0.0696,163.015,4,0.45,4,workout
58Mmq9tDlN7jiUqmvugggD,Keep Holding On,Avril Lavigne,Keep Holding On,239453,4,0.0382,0.274,0.808,0.0,7,0.198,-2.678,1,0.0346,161.104,3,0.131,1,sleep
40rvBMQizxkIqnjPdEWY1v,Down with the Sickness,Disturbed,The Sickness,279213,74,0.000996,0.695,0.876,6.89e-06,3,0.106,-4.262,0,0.0553,89.954,4,0.941,4,workout
1v5cgIyffYtfEx0swttdoE,Bring Da Ruckus,Wu-Tang Clan,Enter The Wu-Tang (36 Chambers) [Expanded Edition],251466,64,0.234,0.794,0.627,0.0,11,0.35,-9.431,1,0.36,87.554,4,0.518,4,workout
3ebXMykcMXOcLeJ9xZ17XH,Scared to Be Lonely,Martin Garrix,Scared to Be Lonely,220883,81,0.0895,0.584,0.54,0.0,1,0.261,-7.786,0,0.0576,137.972,4,0.195,5,party
1lih9AUGlOI2qbAkptdBsr,I'm N Luv (Wit a Stripper) (feat. Mike Jones),T-Pain,Rappa Ternt Sanga,265333,68,0.00544,0.731,0.368,0.0,8,0.193,-10.38,1,0.0688,145.171,4,0.512,4,party
1SuznrYulmD8HMZrenI0VU,Broken,Lund,Broken,200627,29,0.0423,0.828,0.581,0.000903,0,0.109,-2.659,1,0.0429,133.999,4,0.145,2,sleep
6pIK0JBICp9vSxyRAf9n2j,Mars Adventure,Brendon Moeller,Departure Lounge,184363,55,0.477,0.611,0.342,0.855,8,0.0804,-13.379,1,0.0327,110.033,4,0.47,3,focus
0nnwn7LWHCAu09jfuH1xTA,Slide,The Goo Goo Dolls,Dizzy up the Girl,212066,70,0.00483,0.395,0.843,0.0,8,0.0404,-4.476,1,0.0374,112.423,4,0.481,4,sleep
3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Twenty One Pilots,Blurryface,202333,83,0.0462,0.734,0.637,2.29e-05,4,0.0602,-5.677,0,0.141,169.977,4,0.648,5,sleep
4IxBWRKJnRk1x1SOV0FRpx,just you,Ameba,Wish You Were Here,126037,55,0.951,0.554,0.185,0.913,1,0.114,-14.328,0,0.0649,172.129,3,0.34,3,focus
1nwYsdWElwCywLZiY3J1g9,Grateful Minds,Mehdi Teyt & Rehla X,The Enlightened,167210,66,0.941,0.369,0.119,0.9,0,0.104,-17.437,1,0.0405,75.007,4,0.0687,4,workout
0stKSegkdrfLTDvm5sIO38,No Te Veo - Remix,Casper Magico,No Te Veo,252440,80,0.485,0.861,0.786,2.44e-05,1,0.113,-3.833,1,0.229,104.017,4,0.778,4,workout
4OO2lavE7yz5Ane6fEYXp3,Everything You Do Is A Balloon,Boards of Canada,Hi Scores,423933,52,0.105,0.54,0.385,0.916,7,0.101,-13.819,0,0.0435,91.041,4,0.0875,3,focus
32lm3769IRfcnrQV11LO4E,Bailando - Spanish Version,Enrique Iglesias,SEX AND LOVE (Deluxe),243413,68,0.0426,0.723,0.777,3.68e-06,7,0.0451,-3.503,1,0.108,91.017,4,0.961,4,party
5sdOmuLCfoNiXwUxxcD1nK,Time Flies. (Withluv'),Luv.Ly,Time Flies. (Withluv'),83478,61,0.786,0.353,0.494,0.111,7,0.61,-7.982,1,0.0548,80.206,4,0.267,4,focus
0x66nbDEEZtWx4qJdILucR,Psycho,Ghastly,Psycho,260172,59,0.0161,0.41,0.985,0.000238,2,0.422,-1.537,1,0.506,144.962,4,0.171,3,workout
45LIIWuEnGWQifDpFOghEF,Love And Loyalty (feat. Manolo Rose),Maino,Love And Loyalty (feat. Manolo Rose),145684,42,0.00523,0.582,0.872,0.068,7,0.216,-2.934,1,0.096,122.861,5,0.332,3,party
2n5zNyrLhhgRpiHJhsrKFw,Acacia,Laura Frey,Acacia,95750,64,0.992,0.363,0.0969,0.94,9,0.109,-19.193,0,0.0378,100.421,4,0.434,4,focus
7LVHVU3tWfcxj5aiPFEW4Q,Fix You,Coldplay,X&Y,295533,81,0.163,0.209,0.418,0.00195,3,0.113,-8.74,1,0.0338,138.265,4,0.123,5,sleep
3jLHo30ucbkYY9P7v8leKh,Sea Sick,binki,Sea Sick,130714,55,0.117,0.817,0.577,0.000385,6,0.183,-8.63,0,0.0659,112.025,4,0.928,3,sleep
6wUDIvG1swx9ecmBBvO0ZR,Sk8teing in Central Park,Wun Two,"Snow, Vol. 2",73077,55,0.841,0.811,0.193,0.929,7,0.113,-13.411,0,0.386,81.02,4,0.545,3,focus
6of68MqYkxU8y3AMqnmUQt,Maybe,Cozy Collective,"Cozy Waves, Vol. 2",104727,37,0.987,0.19,0.122,0.932,9,0.0836,-21.167,0,0.0387,78.492,3,0.035,2,focus
2Br2A6mncTPfRXdae9m90X,Muffled Sleep Noises,Hayden Ball,White Noise,200716,57,0.91,0.0,0.167,0.973,3,0.106,-51.316,1,0.0,0.0,0,0.0,3,focus
4ocmZDCb43B5WRYMKZSxhM,Báilame - Remix,Nacho,Báilame (Remix),217080,61,0.238,0.652,0.862,2.93e-06,6,0.0718,-4.234,1,0.102,191.885,4,0.715,4,party
4JHfB0tPjE38N5KTSaX39I,Can We Be Free,KUURO,Can We Be Free,198315,51,0.0422,0.621,0.863,0.0,11,0.123,-3.389,0,0.0913,95.029,4,0.442,3,workout
7iYlacahYFEKx8cpRNC2Tx,The Bulldog,Lil Skate,The Bulldog,184268,53,0.195,0.638,0.599,0.14,1,0.106,-4.868,1,0.0334,169.1,4,0.284,3,focus
6P2nWQi3aQX3YOHy0EF26A,Yokohama,Nathan Kawanishi,Yokohama,111777,54,0.881,0.693,0.498,0.89,0,0.229,-8.39,0,0.124,80.021,4,0.748,3,focus
1gSkw2fG5CwbaAwcQeHNSX,400Hz,Incubations,White Noise,183873,64,0.996,0.328,0.313,0.523,7,0.265,-47.876,1,0.061,133.843,5,1e-05,4,focus
5jrdCoLpJSvHHorevXBATy,Dark Horse,Katy Perry,PRISM (Deluxe),215672,77,0.00314,0.645,0.585,0.0,6,0.165,-6.122,1,0.0513,131.931,4,0.353,4,workout
7p6GVOfojcPP4rVQ5SZNBY,Blitzkrieg (feat. Nazaar),Carnage,Blitzkrieg (feat. Nazaar),192016,62,0.0577,0.633,0.929,6.8e-05,0,0.362,-2.596,1,0.509,150.292,4,0.184,4,workout
7cgka1GOkbcvNqQYrs2FwE,"Caledonia, My Love",Hiss Golden Messenger,Hallelujah Anyhow,180372,58,0.842,0.555,0.144,0.000281,5,0.0953,-16.868,1,0.0474,117.462,3,0.198,3,sleep
6zVrlSfa7L9bRuYcgq8Di4,The Shed,Alex Miracone,The Shed,150750,55,0.947,0.484,0.0733,0.835,9,0.103,-23.435,1,0.0596,79.829,4,0.111,3,focus
27ahRB7KqTD8HQ9ddK2110,Air on a G String,Richard Mollenbeck,Relaxing Music,222887,56,0.969,0.74,0.14,0.942,2,0.107,-16.1,1,0.0429,104.065,4,0.212,3,focus
0AUsg7yWsJKPfDalSDt80e,Decision,Eleanor Arroway,Internal Voices,207121,59,0.926,0.187,0.113,0.944,0,0.0926,-24.483,0,0.0367,69.671,3,0.0366,3,workout
47cXxDVpagtcmtnmJep7NT,Can You Do This,Aloe Blacc,Wake Me Up,176280,2,0.00785,0.578,0.774,2.9e-05,7,0.0537,-6.54,0,0.0971,154.967,4,0.339,1,workout
4ZfkD5eY1AzczRM3m7q8Ur,Te Vas,Grupo Quintanna,Te Vas,245068,40,0.0184,0.655,0.787,0.000121,0,0.434,-4.175,1,0.0267,91.013,4,0.51,2,party
77mXgNePTK6pTC9afLQvi3,Bring It Back,MOTi,Bring It Back,138571,52,0.0276,0.749,0.889,0.00261,6,0.142,-4.435,0,0.0669,126.03,4,0.521,3,workout
56Sng0NtW0YYy4Edtpybm8,Laneswitch,Lil Tjay,Laneswitch,150000,72,0.154,0.736,0.708,0.0,11,0.219,-7.737,0,0.0898,127.996,4,0.273,4,party
32kgOw8wejH7zUhtXCM8DH,More Than a Feeling,Boston,Boston,285133,20,0.000894,0.377,0.682,0.00217,7,0.0504,-8.039,1,0.0299,108.736,4,0.288,1,party
33dahwAOW1V1quRlxh1Ffp,Misli na tebe,Frano Stanić,Misli na tebe,113750,66,0.996,0.302,0.051,0.953,3,0.087,-29.317,1,0.0594,70.649,4,0.269,4,focus
0iOZM63lendWRTTeKhZBSC,"Mrs. Robinson - From ""The Graduate"" Soundtrack",Simon & Garfunkel,Bookends,244026,76,0.713,0.606,0.457,2.53e-05,6,0.0747,-14.035,0,0.0497,92.033,4,0.813,4,sleep
5voKHxbIqgBU7fZMX8Lu0T,Superman,Eminem,The Eminem Show,350226,7,0.0175,0.803,0.757,0.0,4,0.195,-3.212,0,0.0597,130.019,4,0.623,1,workout
2AS9ZM50B6JkihVq1KY6b6,African Violet,Arden Forest,Dark Taupe,182435,9,0.992,0.438,0.0199,0.867,8,0.0887,-25.155,0,0.0485,68.323,5,0.0428,1,focus
0GONea6G2XdnHWjNZd6zt3,Summer Of '69,Bryan Adams,Reckless (30th Anniversary / Deluxe Edition),216053,81,0.0183,0.508,0.834,0.0,2,0.0732,-6.205,1,0.0386,139.131,4,0.774,5,sleep
4I4VhqKAfZLf0UHg0worfR,drifting.,Frad,Nostalgia,142962,36,0.772,0.686,0.265,0.0207,7,0.138,-20.686,1,0.0681,81.049,4,0.686,2,focus
1KP1j8sCQADCc8eXrtAUP6,A Town Called Malice,The Jam,The Matador (Original Motion Picture Soundtrack),176146,52,0.000746,0.538,0.957,0.042,6,0.0604,-5.589,0,0.071,101.887,4,0.744,3,sleep
7jCkMZdvs8ABVd7fAHyQHM,Cold.1,Kanye West,Kanye West Presents Good Music Cruel Summer,216253,48,0.00728,0.435,0.885,0.0,4,0.21,-4.143,0,0.132,106.706,5,0.536,3,workout
44Du2IM1bGY7dicmLfXbUs,Final Fantasy,Drake,Scorpion,219960,64,0.422,0.5,0.448,8.03e-06,0,0.115,-10.977,1,0.442,144.204,1,0.104,4,sleep
0tByDZgQzoNfFFmpgleB0s,10/10,Rex Orange County,10/10,146102,75,0.301,0.487,0.909,2.9e-05,10,0.0803,-4.091,1,0.102,187.783,4,0.293,4,sleep
4zv8V2UNbkgX2uR038ABQB,2000 Freaks Come Out,Jack Back,2000 Freaks Come Out,201600,54,0.0031,0.612,0.997,0.803,7,0.0992,-5.191,1,0.0646,124.999,4,0.537,3,party
6r027Faonff84hxFMjMbIH,Rap God,Eminem,Rap God,363973,69,0.38,0.708,0.849,0.0,7,0.849,-2.666,1,0.324,148.102,4,0.649,4,workout
01gwPP2h3ajRnqiIphUtR7,ABC,The Jackson 5,Anthology: Jackson 5,177426,64,0.451,0.71,0.815,0.000469,8,0.0975,-7.765,1,0.0438,93.603,4,0.955,4,sleep
41IShViF79gmulEkIHAjcb,The Game of Love (feat. Michelle Branch) - Main / Radio Mix,Santana,Shaman,254466,61,0.0714,0.59,0.929,0.000153,2,0.0598,-3.236,1,0.0478,119.818,4,0.674,4,sleep
4cuFo47AC1DJktQX4pfFJy,In America,1000volts,In America,171880,57,0.0933,0.659,0.931,0.000116,9,0.946,-3.912,1,0.47,155.112,4,0.49,3,workout
22KKy6ftT0i4nyGNCbwc1B,Petrichor,Cecelya,Petrichor,118321,59,0.937,0.319,0.122,0.905,4,0.167,-16.69,1,0.0373,70.263,4,0.214,3,focus
3brKt0guX9Gy41rZVUwheu,Rainbows,John A. Nilson,Rainbows,147019,51,0.88,0.768,0.142,0.84,2,0.128,-16.909,1,0.0662,119.726,4,0.155,3,focus
5yBoH1p8JoHi9j3STP4W9N,Forests,Sebastian Winskog,Meadow / Forests,140878,17,0.952,0.638,0.143,0.902,0,0.114,-15.281,1,0.0505,116.947,4,0.0774,1,focus
3bcRe9CcEZ9Dr7JyRoQ7Xb,Gotham (acoustic),Claes Nilsson,Gotham,150550,57,0.962,0.659,0.223,0.936,11,0.105,-12.659,0,0.0658,99.973,4,0.296,3,focus
7AgPMkEsH3t2g75HAVsruh,Prelude,Trevor Kowalski,Prelude,169813,10,0.991,0.648,0.118,0.942,3,0.111,-20.03,1,0.0655,119.918,3,0.329,1,focus
3p0Y1C5jhaqyKW7d9oskXA,Alone,Russ,Alone,178773,61,0.0874,0.537,0.528,0.0,11,0.0855,-7.666,0,0.208,96.931,4,0.124,4,sleep
3y4Uza6K58JXQ7RYya8ZI5,Shelter from the Storm,Bob Dylan,Blood On The Tracks,301133,62,0.413,0.486,0.241,3.51e-05,4,0.0928,-17.337,1,0.0366,106.574,4,0.614,4,party
0PG9fbaaHFHfre2gUVo7AN,Please Me,Cardi B,Please Me,200889,81,0.0642,0.747,0.57,0.0,1,0.0832,-6.711,1,0.081,133.992,4,0.65,5,sleep
476gyJxvrCIqNxL3KMf1IM,Textural,ANDRIEU,ANDRIEU,54933,49,0.926,0.624,0.113,0.979,9,0.11,-19.098,1,0.0883,119.753,4,0.137,3,focus
2NcgZiWKyYj4sacFRONkjP,Levissima,Guustavv,Vatten,137500,57,0.4,0.646,0.5,0.0498,5,0.0884,-8.659,1,0.118,80.397,4,0.244,3,focus
4YR6Dextuoc3I8nJ0XgzKI,"Footloose - From ""Footloose"" Soundtrack",Kenny Loggins,The Essential Kenny Loggins,226293,69,0.159,0.564,0.911,4.36e-05,2,0.118,-5.39,1,0.0536,173.938,4,0.582,4,sleep
2QKdAMS5nL4aAH8pg7NHlm,Échelle,Satordi de Launay,Échelle,59287,59,0.995,0.48,0.108,0.956,9,0.1,-20.747,0,0.051,114.684,4,0.57,3,focus
5Iz7YGMtwWvsQpHONmKp4R,Lofi Netflix N By Yourself,Single Friend,Lofi Netflix N By Yourself,202105,58,0.165,0.792,0.295,0.907,7,0.115,-14.008,0,0.098,152.119,4,0.144,3,focus
3E87Le6IN9RYKhgRfJp3BN,logical,Shuttle358,Chessa,182906,37,0.987,0.227,0.191,0.876,2,0.0866,-29.698,1,0.0718,71.277,3,0.152,2,focus
2pypBNUUzViaP7Dswi9zpF,A Clear Mind,Julius Aston,A Clear Mind,173696,66,0.992,0.268,0.0058,0.929,10,0.124,-31.607,1,0.0466,69.709,3,0.126,4,focus
0QIYINh2AwmOmdu8CRYvlw,Bonfire,Knife Party,Rage Valley EP,272077,63,0.000117,0.536,0.944,0.00345,1,0.353,-3.029,1,0.0867,174.031,4,0.589,4,workout
2hjAc6x8EoSLhGxRNg8KEw,Crazy Love - 2013 Remaster,Van Morrison,Moondance (Expanded Edition),155453,64,0.841,0.575,0.188,4.37e-05,9,0.228,-18.758,1,0.0959,77.464,4,0.334,4,party
2LneiynNBbH9EjmJVMfmbe,Guido,damaa.beats,Coloured Roots,180186,52,0.846,0.84,0.36,0.798,8,0.0885,-12.875,1,0.391,78.975,4,0.45,3,focus
4keoy2fqgwGnbWlm3ZVZFa,Happy Now,Zedd,Happy Now,207029,81,0.579,0.503,0.741,1.49e-06,4,0.0712,-5.128,1,0.047,88.335,3,0.458,5,party
6xVhqLT40s5sVhepe9Mckc,Weather the Storm (feat. Meek Mill & Lil Baby),DJ Khaled,Father Of Asahd,153337,64,0.18,0.515,0.802,0.0,2,0.241,-2.655,0,0.283,76.069,4,0.279,4,workout
6bfcR572yH1bXLEtEcedyn,Lighthouse,Engelwood,Boardwalk Bumps,155793,53,0.329,0.553,0.49,0.163,11,0.133,-11.205,1,0.0533,78.028,4,0.407,3,focus
2avZ8Eug6kKjrNKUNZJkIw,So Fresh,Cospe,LBL,206973,2,0.622,0.807,0.392,0.871,8,0.187,-10.086,0,0.0469,113.987,4,0.319,1,focus
6kr32AlGspfKtHjVhaAMFo,Ur Eyez (feat. Al Wright),Peking Duk,Ur Eyez (feat. Al Wright),203389,60,0.109,0.535,0.878,2.18e-05,2,0.389,-4.103,1,0.05,118.022,4,0.515,3,sleep
3iSws76HjaU7k49EqJVTfF,"Sugar, Sugar",The Archies,"The Very Best Of ""The Archies""",167186,68,0.466,0.736,0.871,0.0,2,0.108,-2.786,1,0.0278,122.395,4,0.967,4,sleep
2QsMIusYv7LSVnFVPbe7Bd,Common Ground,Above & Beyond,Flow State,172786,47,0.306,0.165,0.22,0.965,0,0.129,-16.033,1,0.0372,129.421,3,0.0335,3,focus
0zqy3ss4CwD6u4QPksS0nI,8 Out Of 10,Drake,Scorpion,195720,66,0.161,0.529,0.69,0.0,2,0.498,-7.87,1,0.74,170.54,4,0.311,4,workout
5LqsH9S2zTsamP8qzoKgqu,What Am I Here For,Jade Bird,Something American,285866,19,0.946,0.394,0.0826,0.00297,7,0.154,-12.172,1,0.0392,131.512,4,0.0932,1,sleep
6LlcmcTC1gJZLUZjnO3ERN,rosemary whispers,santpoort,Chillhop Essentials Spring 2019,136500,60,0.671,0.782,0.265,0.859,8,0.111,-17.638,1,0.0544,116.06,4,0.425,3,focus
05Sgj1Hx03ZXc57gsV1kfX,It's Goin' Down (feat. Nitti),Yung Joc,New Joc City (Explicit Content U.S. Version),241840,66,0.0986,0.888,0.577,0.0,1,0.131,-7.702,0,0.0612,84.003,4,0.609,4,workout
4k0bXm9Q4RaTuYi09i4lKK,Jump (For My Love),The Pointer Sisters,Fire! The Very Best of The Pointer Sisters,263440,63,0.107,0.86,0.705,8.87e-06,10,0.149,-12.514,0,0.0894,134.395,4,0.854,4,party
51NFxnQvaosfDDutk0tams,bellyache,Billie Eilish,Bellyache,179172,81,0.46,0.695,0.573,0.0734,4,0.482,-8.597,0,0.106,99.939,4,0.408,5,sleep
00rMxNO6kyH3bKclgD1h9j,Slip N Slide,Pandrezz,Slip N Slide,161927,57,0.851,0.669,0.442,0.432,7,0.0848,-9.195,1,0.0586,82.999,4,0.293,3,focus
3xqF04FdMK7gpIPG3SPFpY,It's Time,Imagine Dragons,Night Visions (Deluxe),237986,14,0.0168,0.657,0.885,0.0,2,0.147,-4.695,1,0.0344,105.011,4,0.869,1,workout
5xdDjtxZsusQGRjY03kWwQ,Belonging,Werner de John,Belonging,152492,47,0.954,0.597,0.134,0.891,7,0.112,-16.989,1,0.0397,145.865,4,0.153,3,focus
0mZaidoaM73tD4h5eNgByH,Boomin,Yung Gravy,Baby Gravy EP,134431,51,0.123,0.798,0.624,9.08e-06,11,0.184,-8.789,0,0.161,100.027,4,0.199,3,workout
476JcJ3TpAuCOlGdCmomGm,New Soul,Yael Naim,Yael Naïm,225106,68,0.733,0.769,0.371,3.73e-05,0,0.106,-8.522,1,0.0326,100.001,4,0.653,4,sleep
1HVLmKLkPyFbfO4IyLksG7,Chandelier (Instrumental Version),Steve Petrunak,Shake It Off: Instrumental Guitar Covers of Pop Hits,213108,54,0.959,0.375,0.414,0.898,1,0.102,-7.26,1,0.0476,84.793,4,0.376,3,focus
1nocRtwyNPVtGcIJqfgdzZ,Tutu,Camilo,Tutu,178613,92,0.273,0.731,0.832,0.0,9,0.0665,-2.592,1,0.0503,146.013,4,0.94,5,party
3VenPr6ZQdSOet0lBow4dN,HotBox,_91nova,HotBox,141951,50,0.116,0.761,0.561,0.841,11,0.0754,-13.253,0,0.0717,164.006,4,0.204,3,focus
3xzPOzDfNDJcub1s1MXKcJ,Lonely,Hyperparadise,Midnight Thoughts,192757,0,0.754,0.69,0.0953,0.793,7,0.155,-19.944,0,0.217,142.023,3,0.265,1,focus
3tOmzBrWaHg97FKgsqhhEd,Destino,Greeicy,Destino,180480,75,0.0105,0.708,0.761,8.51e-06,0,0.0462,-3.02,1,0.093,188.124,4,0.71,4,party
